"x1","x2","x3","x4","x5","tau","mu","pi","Z","Y"
0.891159263198583,0.878697653730326,-0.217238625224076,1,2,4.5147906149213,0.303431751344455,0.435164656948725,0,0.981984763313516
-1.22329091208324,0.741469766893214,-0.850428028605861,0,2,3.96587906757285,4.10256817163517,0.920277806928934,1,8.34003909303739
0.103951868887906,0.851766558071454,0.60375258810223,0,2,4.40706623228582,-4.62251552861338,0.058810726691828,0,-3.3315393081261
0.117170393709918,0.617100941077151,-0.572335685911511,0,1,2.2342018821543,5.43401411546906,0.898267782609674,1,6.78445024327784
0.563937759454376,0.764781480561621,0.898882174952953,1,3,5.58868888336972,-9.39329304971772,0.0843155931761242,0,-10.2137943828739
0.889012172321813,-0.590584247517328,-0.0471290495236574,1,3,-2.54350548510397,-3.71722570285806,0.1071522521632,0,-3.79473300346072
-1.7098254096152,-0.0105721124424156,-2.55305791875098,1,3,0.936567325345506,11.3183475125059,0.879038537734695,1,13.4885009765183
-0.799630350242212,0.766818141422018,0.574087495038155,0,2,4.06727256568807,-4.44452497022893,0.162296249507379,1,-1.36251960600224
1.36180381201269,-0.818839751106343,-0.0830427722333287,1,1,-0.637679502212686,2.49825663339997,0.716838987124614,1,2.32973465596551
-0.650185915895418,0.84781054938416,-0.14615536401159,1,3,6.08686329630496,-3.12306781593046,0.151277679519856,0,-4.14783695385117
0.451680859036961,-0.403627879375321,0.248398383158288,1,2,-0.614511517501282,-2.49039029894973,0.188725952499198,1,-2.15186174891242
-1.31066727607894,-0.306945907230889,0.212785544152102,1,1,0.386108185538222,0.723286735087387,0.74784760128428,1,0.50413596185028
-0.443898919798934,-0.158102493762367,1.42638827069801,1,3,0.0513850374257996,-7.44167037581194,0.0585963971723215,0,-7.47916969066288
1.90948266007553,0.583532210389253,0.0792065005208,1,3,4.50119326233552,-4.4752390031248,0.127189618848144,0,-2.45178281998895
0.0611145929344876,0.141071279174443,-0.231126030613612,1,3,1.84642767504666,-2.61324381631833,0.203004240935193,0,-2.38236406011596
-2.15074764865069,-0.708959959968899,0.573987189892403,0,3,-3.25375975981339,-7.44392313935442,0.0774047057547377,0,-8.66463108118501
2.21883987402194,-0.579940029785516,0.847714759032123,0,3,-2.47964017871309,-9.08628855419274,0.146450662326141,0,-8.42648415006382
0.556149036391779,-1.17761890617477,-1.07656976567507,0,1,-1.35523781234953,8.45941859405044,0.935215457442437,1,6.96134449790291
1.83200951028765,-0.544299791005296,-1.92883333735323,1,3,-2.26579874603177,7.57300002411941,0.887138155620183,1,5.14210905856968
0.107299360465591,-1.43728686486767,0.17153512800813,0,3,-7.62372118920602,-5.02921076804878,0.0766555422440553,0,-6.12477595866594
-0.887092202255832,0.970798936173223,-1.57188255935543,0,2,4.88319574469289,8.43129535613256,0.855848275754819,1,11.3176539505663
-1.41822066341506,0.542107716000899,0.842487456836989,1,1,2.0842154320018,-3.05492474102194,0.279798502146182,0,-4.55336043287805
-1.02391627009544,-0.947060439522335,2.43067038446789,1,2,-2.78824175808934,1.58402230680731,0.85199682312506,1,-0.476661303845132
0.207153158553838,-0.111950530949722,0.16049242840344,0,3,0.328296814301669,-4.96295457042064,0.0774883697566928,0,-4.45455218229201
0.836376115943521,-0.516290738736113,0.0546788183458019,0,1,-0.0325814774722251,1.67192708992519,0.652659066002932,0,1.20868434994544
0.0222096096018915,1.55524106248165,0.514718832349981,0,3,10.3314463748899,-7.08831299409989,0.0962562940075497,0,-8.34448154760634
-0.4656709995718,-0.515372530451235,0.81679367243152,1,1,-0.0307450609024695,-2.90076203458912,0.144601363232441,0,-3.17156146128916
0.818774285194145,-0.94406665357295,-0.664984543661861,1,1,-0.888133307145901,5.98990726197117,0.89336202671413,1,3.96812443526517
-1.1233122221021,-1.98767718133095,0.623366826344164,1,3,-10.9260630879857,-7.74020095806499,0.147186802794877,0,-8.07280806191647
0.137912041912042,-1.44410952924461,0.977541052732267,1,2,-4.77643811697843,-6.8652463163936,0.139921672167614,0,-9.62334088853885
-0.809133876785365,0.717851814673262,2.5652003379247,0,1,2.43570362934652,5.3912020275482,0.87313776268364,1,9.38378073447647
0.626024481741713,0.0117218849256564,1.17422515715089,0,2,1.04688753970263,-5.95464905709469,0.0626750392503077,0,-5.78290830361477
0.109476233125034,0.318379540435356,0.566249069133537,0,2,2.27351816174142,-4.39749441480122,0.11490271146539,0,-2.66489879967065
0.648841554290054,-0.514410068922183,0.693301299197578,1,1,-0.0288201378443667,-2.15980779518547,0.145969813272999,0,-1.6337572577927
-1.11333039460391,0.307088860538709,0.871803298526834,1,2,2.22835544215484,-6.230819791161,0.118644462088337,0,-6.95172526924128
0.320562588567447,1.03580652138634,-1.37835720526471,0,3,7.21483912831802,4.27014323158826,0.891440088699893,1,10.8178754124593
0.0572930011957537,-0.641641878013063,1.17251887760215,1,3,-2.84985126807838,-8.96488673438713,0.0564669912911028,0,-8.47669724325404
-0.873349450090082,-0.255303190010204,-0.73960384919735,1,3,-0.531819140061224,0.437623095184101,0.704556479550183,1,0.435824701510057
-1.53793549770032,-0.486757801042412,0.379372381768979,0,3,-1.92054680625447,-6.27623429061388,0.146368579803135,0,-5.23434812481445
0.170895359942668,-0.776385461520626,-0.96637884288605,0,1,-0.552770923041253,7.7982730573163,0.882808567842817,1,5.19722189962514
1.65491811271742,1.79566936672969,1.70676845273205,0,2,8.18267746691878,-2.7593892836077,0.155038178884208,0,-1.79589714014637
-1.22925049659361,-0.277292500835066,-0.591489621321662,1,3,-0.663755005010399,-0.451062272070029,0.627294715302927,0,-1.43443419191515
-0.275225068940603,1.29124925958381,-1.0395713928533,0,3,8.74749555750287,2.23742835711982,0.849502018932539,1,9.46560726040118
0.520863857117918,0.406769999516346,-0.854876508738396,1,3,3.44061999709808,1.12925905243038,0.624686564691801,1,5.45790464053407
-2.60281261899889,-1.97896867956501,-0.341850624920526,1,1,-2.95793735913001,4.05110374952316,0.937803515227476,1,1.34133318706187
0.0335014959544001,-0.684682493140765,-0.634998928465312,0,1,-0.36936498628153,5.80999357079187,0.858454206361485,1,5.42327642302031
1.52764070053287,1.61225919677316,-1.72933543905609,0,3,10.673555180639,6.37601263433654,0.87476220540606,1,17.2236200318
-1.47135390461463,1.86764459542907,-0.861567650596386,1,2,8.47057838171628,4.16940590357832,0.853494514603234,1,10.4809581878075
1.56148435463045,-0.800663240275134,-1.76862151860695,1,3,-3.8039794416508,6.61172911164173,0.886116261956558,0,6.27892065927736
-1.47225244146726,1.32415753994451,0.503234522316234,0,2,6.29663015977803,-4.0194071338974,0.117270779441454,0,-3.86177498829896
0.506469794439004,0.442724236489384,-0.0478714569314365,0,3,3.6563454189363,-3.71277125841138,0.130752928468475,0,-2.53336770166025
-0.560010727524784,-0.401554613661907,-0.360453831185362,0,3,-1.40932768197144,-1.83727701288782,0.328997019727449,0,-2.78799370350234
1.8609368815991,-0.677950511907818,-0.324972513682014,0,3,-3.06770307144691,-2.05016491790791,0.129121130938098,0,-1.999760707035
-0.133919984592359,-0.871818472518604,-1.02959771265126,1,2,-2.48727389007442,5.17758627590757,0.934509769760008,1,1.58052349693261
2.64216304082364,-0.303111467198699,-2.86931303185372,0,1,0.393777065602603,19.2158781911223,0.87080167636741,1,19.3786789710979
-1.15134352567774,-0.987584471133465,-0.112503963373915,1,1,-0.975168942266931,2.67502378024349,0.90769326359944,1,2.61658815044537
0.567662706913715,-2.01851186247838,-0.505714983989001,1,2,-7.07404744991353,2.03428990393401,0.73635370092076,1,-3.52844210546149
2.3159788145849,0.607199843387966,0.53043018537535,0,2,3.42879937355187,-4.1825811122521,0.100430220574309,0,-6.30353750252748
-0.746225080418577,1.30882502773562,0.0605695899549224,1,3,8.85295016641372,-4.36341753972953,0.158265329683221,0,-4.91461309290081
0.0883787008926246,-0.0273504964644742,-2.7772262545969,1,1,0.945299007071052,18.6633575275814,0.862125990190543,0,20.5294012562812
0.301035905238263,0.372206996929885,0.47637526558838,0,2,2.48882798771954,-3.85825159353028,0.0837139267795271,0,-4.76442133499127
0.595230862858304,1.13269440472858,-0.581625799151644,1,3,7.79616642837149,-0.510245205090136,0.31516698165435,1,7.61621496885129
