"x1","x2","x3","x4","x5","tau","mu","pi","Z","Y"
1.62858322153871,1.93048278756525,-0.599349281858344,0,2,3,-0.976090184275774,0.127094435208923,0,-2.08142374492187
-0.169338759587499,0.63757638396926,-0.0938764014139572,0,2,3,0.0158969133699776,0.483331356964971,0,1.0549854259844
0.858525143966618,0.378542277256257,0.312626324185419,1,2,3,0.268397559979041,0.441631333055975,0,2.81130201684115
-0.44159677883761,2.64417154358987,-1.12719047710923,1,2,3,0.497763683827866,0.709583043870986,1,2.82404786469145
1.08585836753438,0.725157301225246,2.37890540148401,1,1,3,5.58315433577415,0.931822932863838,1,8.49092432767235
0.372178778269272,-1.30946209632661,1.04613532203571,0,3,3,-2.61065063394042,0.0621985300742271,0,-2.33091559964976
0.503965034805838,-0.868863219824513,0.297811542188154,0,2,3,0.150086604224434,0.451996593320704,0,2.85904602323124
-1.31237063765106,-0.0135688567558614,-1.78748941633544,1,3,3,-0.654151374889345,0.458568437152728,1,0.016845161434917
-0.703491364781007,0.999472089739784,1.00448893219833,1,2,3,-0.706649289819618,0.399179413816034,0,-1.22060502551593
-0.571229356467886,-0.588890169094313,1.24421188030913,1,2,3,-0.71073035169868,0.315258258031801,0,-1.91352510892642
-0.254009646219047,0.543692462975988,0.511685137337968,1,3,3,-3.12997296071076,0.128692203910243,0,-3.35759776694768
-1.39919663244766,-1.33766737637299,0.474771131146576,1,2,3,-0.664298167883655,0.437809621315728,0,-0.940197385469663
0.630384892110576,0.293055307036602,-0.516870771807925,0,3,3,-3.32582752572125,0.0994631070175703,0,-4.05563633174618
-0.908362942123523,-0.270231836139467,-1.65974897393981,0,3,3,-1.49234553884554,0.18050525162313,0,0.341810178678009
0.291399342634595,1.31005224880697,0.224008678970802,0,2,3,0.0652759817965358,0.516562941971013,0,0.322341318861513
-1.61370803854192,1.69318875929913,1.80724875971157,0,2,3,-2.91637185119148,0.0897534948958651,0,-0.522786477003514
