"x1","x2","x3","x4","x5","tau","mu","pi","Z","Y"
0.666688383157968,0.800721816152813,0.119708174019891,0,3,3,-4.71824904411934,0.119764180781041,1,-2.53257953395783
-0.546817133186231,-1.16489393272029,-1.84443317898075,0,2,3,10.0665990738845,0.94529620289049,1,12.2736442258339
-0.854391511465087,0.219574888756104,0.620078193371895,0,2,3,-4.72046916023137,0.134653724922428,0,-5.8094065615271
-1.25695561242056,1.51672559317151,0.0169363490117444,1,2,3,-1.10161809407047,0.52430117598657,0,-0.563803715114632
0.899075140838647,-0.634665355133054,0.021207441122581,1,3,3,-4.12724464673549,0.0800189405517577,0,-4.72548161175677
0.826032524801094,-0.318720191734224,0.182446958006191,0,2,3,-2.09468174803715,0.0918570459009213,0,-1.87629564602901
0.0869406710849689,0.701667458711942,1.7769081608395,0,2,3,-2.33855103496302,0.153578757347236,0,-2.6434689732173
1.18674970857492,0.131410197041837,0.900347372180672,1,2,3,-6.40208423308403,0.0695090803470019,0,-7.28744458683912
-1.00514001289103,0.0483472807656814,0.306314651120811,1,3,3,-5.83788790672487,0.0605090111821727,1,-1.60644724206706
0.584441465512572,-0.761597939702028,-1.60940619622493,0,1,3,11.6564371773496,0.912939049713015,1,15.557555961034
0.518539966647913,-0.0352173468831716,0.263822065599624,0,2,3,-2.58293239359775,0.162623197316297,0,-3.21143646722866
0.434499628180957,-0.306692635567233,-0.5687137888405,0,2,3,2.412282733043,0.807037666874586,1,5.25340932116296
2.1335912985751,1.27715409463611,0.197381148913375,1,3,3,-5.18428689348025,0.0800930137462053,1,-1.72717190786289
0.168584493367539,-0.339507065419769,0.508692511550531,1,2,3,-4.05215506930319,0.0980384059024521,0,-5.74243262223388
-2.25867793728643,0.309709021575469,-1.39775827200833,1,1,3,10.38654963205,0.916087651787975,1,13.149954903289
-0.334856449850056,-0.33512137705207,-1.85258605406552,1,2,3,10.1155163243931,0.857552830558748,1,13.7633256156594
-1.21435555907299,0.175134754439163,1.08826320848065,0,3,3,-9.47042074911608,0.131841587971257,0,-9.51621986882121
-0.699282702219189,-1.2048662659475,0.404530802711838,0,2,3,-3.42718481627103,0.17933589553222,0,-5.29732383195432
0.0938800851854326,-0.657533053009666,-2.74405122616238,0,3,3,12.4643073569743,0.884619830385562,1,16.7789745907476
-0.749943607883855,0.720322595675413,0.422640111472934,1,2,3,-3.5358406688376,0.121596774536104,0,-3.52930139302705
0.338968933619876,-0.296967217567409,-0.711957708084239,0,1,3,6.27174624850544,0.887209552942208,1,8.47395018468987
-2.25860121684782,-1.2604797527304,1.67118971892545,1,3,3,-5.97286168644728,0.103993421786905,0,-7.59211358797745
1.32734901374935,0.519860656952677,0.607932081864247,1,1,3,-1.64759249118548,0.0986017431439714,0,-0.882440770268718
0.776028738094742,1.36315651504689,-0.946757026860578,0,3,3,1.68054216116347,0.717177533992705,0,1.88994944415622
0.193787587833044,0.206288575108532,-1.30026157935336,1,2,3,6.80156947612017,0.892707162540761,1,9.81380704294992
0.194350162967006,-0.14634383066426,1.49575556747498,1,1,3,-1.02546659515014,0.251060921024599,1,2.98955511862736
-0.220480974587671,-2.66330874495766,-1.01558227589067,0,1,3,8.09349365534403,0.878458609622412,0,9.14551280197993
-0.102710183666942,-0.291517052082551,0.0911156081844533,1,3,3,-4.54669364910672,0.0800876267071096,0,-3.1809255380885
0.952517259581673,-0.94171489407645,1.00684322970683,1,2,3,-6.95894062175902,0.0944735998970829,0,-6.63726620853082
0.556794804149898,0.0464126701491147,0.316054345016012,0,2,3,-2.89632607009607,0.11343098124857,0,-3.88654979303315
-0.408456236943443,-0.41226650935042,0.577062407387687,1,1,3,-1.46237444432612,0.342203141512791,0,-1.90246015425075
-2.08321634770397,0.215769966334808,1.27734668785369,0,1,3,-2.33591987287788,0.361472230904707,0,-1.55508812082981
-1.07142666812545,-0.196416067521302,0.316812167024792,1,2,3,-2.90087300214875,0.168913548041703,0,-2.57284735429759
0.976624555265844,-1.20420810742127,-0.685552380154626,1,2,3,3.11331428092776,0.784481208529174,1,4.70236907235175
-0.645925735414192,-0.398295498989203,2.4868703551445,0,1,3,4.921222130867,0.900093999694616,1,8.90774145348388
0.983698764403607,-1.17031521007236,-0.47499300441399,0,3,3,-1.15004197351606,0.176832886382278,0,-2.47060295098356
0.86892718877861,0.765440626279636,-0.944172079324789,1,1,3,7.66503247594873,0.858498478570339,1,9.64148876203364
0.305502153352647,-1.76040062424465,-0.322663871464576,1,3,3,-2.06401677121255,0.147995684368707,0,-2.78937912717765
0.581175299435499,-0.364581769499063,0.729442260677413,1,2,3,-5.37665356406448,0.119661066711352,0,-5.29230245529475
0.855175559798759,0.235148497596975,-1.67805973052938,1,3,3,6.06835838317626,0.897026461722324,1,9.88229247662986
-1.78534497434975,-0.780284856137928,-0.27433874728529,1,3,3,-2.35396751628826,0.349581448264185,0,-1.54525743660887
0.0638074034798156,-0.502216911847064,0.579360881801667,1,3,3,-7.47616529081,0.0865015667628887,0,-6.67885160331373
-0.9636222394838,1.07481977165356,-0.263073260494142,1,2,3,0.578439562964851,0.766978469310711,0,0.994763940455672
-0.85954596598736,-0.787413590216388,1.09585950695746,1,3,3,-9.42484295825524,0.107233093356186,0,-8.73866786885923
0.831151287990002,-0.831153884847214,0.475203508228772,1,2,3,-3.85122104937263,0.10450178537126,0,-5.13978179806277
-1.83204990210883,0.613965457095987,-0.284390731841587,0,1,3,3.70634439104952,0.941834997483248,1,8.89711795441873
0.680336806782744,-1.76333635532164,-1.22408815610724,0,3,3,3.34452893664343,0.810459227922261,1,8.89316261203576
-0.48390410824426,1.02902953009045,0.706278102072207,0,1,3,-2.23766861243324,0.261543706326721,1,0.124574792139253
0.506704913774858,-1.15437524804368,-0.353410405600458,1,2,3,1.12046243360275,0.638432124308259,0,0.270148376960159
1.27185267384971,-0.498621666370513,0.428123359580816,1,2,3,-3.56874015748489,0.0715636233288449,0,-2.88905400088479
-0.0679549911053511,-0.705992619601736,-0.692768265475611,0,3,3,0.156609592853668,0.525808922146356,1,3.16231248638198
1.0002408017515,-0.83264506844696,-0.283202619123471,0,2,3,0.699215714740827,0.44335563921756,1,4.18156119778641
0.218328050040638,0.225232725234601,0.815292464695781,0,2,3,-5.89175478817469,0.057290368720323,0,-6.36308637708769
0.957489393493348,-0.781756216004404,-0.0918333154677603,0,1,3,2.55099989280656,0.772283047550985,1,5.17350059207272
1.14781610212434,-0.158784312756553,0.964223960430814,1,1,3,-3.78534376258489,0.0997311905636052,0,-4.29033128544305
0.828376631564677,-2.08112607579476,-0.342176381183724,0,1,3,4.05305828710235,0.923342392185032,1,6.08309066145677
1.68669765726323,0.275091275416552,0.281753110375779,1,2,3,-2.69051866225468,0.131559952821795,1,0.600491470750114
-0.552199795351763,-0.778588584409392,-0.790637995589944,0,1,3,6.74382797353966,0.923317303552155,1,10.4238530060296
1.11513851389904,-0.332580142996239,0.0609152233361097,0,2,3,-1.36549134001666,0.217631605033471,0,-0.60165890918657
1.28119450662944,1.52387782413042,-0.697521864342136,1,1,3,6.18513118605281,0.898125843754986,1,10.1308275455739
-0.458040443644234,0.587457547446196,1.58230506285279,1,2,3,-3.50616962288326,0.158815288430218,0,-2.6146122177511
0.577421560929858,1.41558432717562,0.263674604590624,1,1,3,0.417952372456259,0.455665610108575,0,-0.241571963606359
-0.601093975699296,-1.2692404867468,-1.91443894048861,1,2,3,10.4866336429317,0.932838397251111,1,14.8458518951481
-0.892167074298382,-0.633410912199574,0.285027247660541,1,2,3,-2.71016348596325,0.248051988549028,0,-4.15793551332183
-0.899007340798367,0.842014773478956,0.654637245183257,1,3,3,-7.92782347109954,0.127154484418763,0,-8.71563349672586
2.19496080779887,-0.868781198976762,2.05165710944149,1,3,3,-3.69005734335108,0.0686211751585803,0,-3.13370541515501
0.344409161197222,-0.756552781170341,0.221259901054017,0,1,3,0.672440593675899,0.591513667014629,1,4.3786870076364
1.30923427513261,1.81347102997337,1.17578164110711,0,3,3,-8.94531015335731,0.0828268376288426,0,-8.24378875806116
-0.719649605619,-0.319002422893881,-0.17952242934128,0,2,3,0.0771345760476816,0.645508080660173,1,2.55783901030807
0.88556560362838,-0.494743101759241,0.0851661757505381,1,2,3,-1.51099705450323,0.135353714666293,0,-3.15630278494975
0.496015839210694,0.592677395060562,-0.0417208545501231,1,2,3,-0.749674872699261,0.256663808726852,0,-1.75376545689082
1.2062034620498,0.173439668496141,-0.259417592262358,1,3,3,-2.44349444642585,0.119671390793407,0,-3.76088599680946
-1.49126748325889,0.52996674038661,-1.11836949815344,0,1,3,8.71021698892066,0.9041012114135,1,10.6390839534055
1.46392320492801,0.109823220063387,-0.228568261450783,0,2,3,0.371409568704695,0.390563997601829,1,3.90261215501194
-1.34324737398346,1.87676587864501,-1.1903290396096,0,3,3,3.14197423765762,0.895381346140732,1,8.65868073244553
1.08478984524497,-0.785121255858489,0.023154391779857,1,1,3,1.86107364932086,0.703288617989661,1,3.04938017468817
0.550628433261758,1.33839392152614,-1.10269014966849,1,3,3,2.61614089801093,0.858469754405356,1,4.87767394592093
-0.975817671187667,1.4571512095171,0.317114541789579,0,2,3,-2.90268725073747,0.200280170148592,0,-3.01071920742955
-2.40644631982497,-0.113052766245274,-1.3222840637215,1,2,3,6.93370438232898,0.888054200983869,1,10.2252508488909
0.957180049091298,-0.556229729902548,0.465474241882185,1,3,3,-6.79284545129311,0.104514199152631,0,-6.15512167428991
0.48342497349716,0.86167558202023,-1.29969747962936,1,1,3,9.79818487777617,0.919215356196875,1,13.3163944326776
-0.841334027535496,0.240189141185037,-0.440994331582728,0,3,3,-1.35403401050363,0.343167545543776,0,-1.20256125758297
1.08540857740739,-1.3981933122604,-0.492502956104168,1,3,3,-1.04498226337499,0.234845580117686,0,-1.13868748633277
0.876912867211404,2.0736910581649,-1.23547986404728,1,2,3,6.41287918428371,0.90770815294243,1,8.49340048275753
0.898943564144913,-0.638184946414865,0.784447100378279,1,1,3,-2.70668260226968,0.129199965501353,0,-2.96353551993171
1.18976850719631,0.0997465101611508,2.35371390657075,1,2,3,1.12228343942453,0.558818313109815,0,0.989878114723271
-0.266570190894347,-0.306259353636145,-0.728328648292801,0,3,3,0.369971889756805,0.640414452659473,1,3.52969831552238
0.211936730575817,0.0778360090566116,-0.196767173657675,1,1,3,3.18060304194605,0.885193141724074,1,6.03823566309627
-0.669243378601122,0.353690123917047,-0.700652944843033,1,3,3,0.2039176690582,0.686270113340481,1,3.10319789576346
-1.22061753898101,-0.00913024128148029,-1.83008930182346,0,3,3,6.98053581094077,0.890249515820282,1,11.371600119647
-0.0200988718027292,-0.160745093845199,-0.564805672623507,1,3,3,-0.611165964258957,0.431246536150126,1,2.29482295841002
-1.54527284067627,1.75003924233181,-0.0634046486664732,1,2,3,-0.619572108001161,0.654898329887245,0,-3.52630313193289
-0.170621359367215,2.83388983237759,-1.08980247379381,0,1,3,8.53881484276284,0.912266373221661,1,10.09547998005
0.9561372684604,0.144507922787467,0.861442574154569,1,2,3,-6.16865544492742,0.095647682215235,1,-3.41301530191319
-1.62316068250671,-0.590171183362452,-0.629664391223186,0,2,3,2.77798634733912,0.855472177014137,1,5.39628370945715
0.0525701948405053,0.787189244944933,0.918578782219895,0,1,3,-3.51147269331937,0.114507263205532,1,-0.89673313927001
-0.0117333481472731,-0.304710335224378,1.14150027069221,0,1,3,-3.15099837584672,0.101896277242609,0,-2.1573110259893
-0.780603238803557,-0.172248472595434,1.72717510947543,0,1,3,0.363050656852563,0.701697279839904,0,0.790855871370608
0.673613585722385,0.40756466979867,1.50184318011785,1,1,3,-0.988940919292884,0.242366542884454,1,4.74107227621031
