"x1","x2","x3","x4","x5","tau","mu","pi","Z","Y"
0.694761817861876,0.374320874220963,0.618532251784249,0,2,2.49728349688385,0.429732591655825,0.545005712032239,0,0.468151225825758
0.402639185314637,-0.902854978742815,2.54036862385644,1,3,-4.41712987245689,-1.97714804689158,0.115845553470979,0,-2.90439656491301
1.07623819643517,0.402574906183067,1.71949292604995,0,2,2.61029962473227,1.85058396551503,0.896840257541917,1,4.94624952922627
-0.596546431488492,1.4272117229534,-0.464882764513658,1,1,3.8544234459068,3.27732415423113,0.892497820149602,1,6.7538396763489
-0.580987627977025,-0.495919045927329,-1.00677729019296,1,1,0.00816190814534246,3.58492514973034,0.884100758491153,1,3.81187568462654
0.302076563812211,0.696725381553881,0.620988963443898,0,1,2.39345076310776,3.18758621224244,0.874710727122288,1,5.67527779477731
0.305685155514337,-0.152545773297634,1.99324249254339,1,2,0.389816906809463,0.609304641310912,0.630987686992658,1,1.3650649914653
1.37399835400225,0.368604635711658,-1.18313396550829,0,3,3.21162781426995,-4.62562412117255,0.0604295630603332,0,-4.21151222186142
0.485399428386068,-1.15579938527956,-0.780501608586493,1,1,-1.31159877055913,2.62114496533771,0.90720003167042,1,1.6076686169094
0.144840039347648,0.417823594928106,1.74769498790242,0,1,1.83564718985621,3.25313621081547,0.887707225662812,1,5.92753061683247
0.842619843915447,1.30496154444897,1.83718698216698,1,3,8.82976926669381,-1.45194979184297,0.0804416987325885,0,-2.07921514511899
-0.543607815762762,1.79671185562111,0.194556414446477,1,2,8.18684742248443,-0.105762387499884,0.548304286713236,0,-0.53064296909774
1.0929718962791,-1.18738065485708,-1.62023028423844,1,1,-1.37476130971417,1.22913383382709,0.789794744306038,1,0.268612383122137
-1.02254160386159,0.533685008357217,-0.542570527423244,1,2,3.13474003342887,0.554800937319392,0.825283166752105,1,2.75400028050718
0.338147371372873,-0.508024170765753,1.16741884047502,0,3,-2.04814502459452,-2.6052403878022,0.0576529813712124,0,-1.43259720618412
-1.70684576361273,0.522720628103725,2.15373357487731,1,2,3.0908825124149,-3.67609102822984,0.0692143935882704,0,-3.88546003824492
0.246449258206672,-0.178463862456432,-0.0158765401725334,0,3,-0.0707831747385923,-3.00391276154841,0.0522675716054865,0,-3.0833640775628
-1.56796313114203,-0.248033265601507,-0.631445133964004,0,3,-0.488199593609044,-2.0099173106054,0.164217646203179,0,-2.89582712934561
-0.231484944965333,0.682099496739719,0.30528731624952,0,2,3.72839798695887,-0.0706694176006343,0.502268937811305,0,0.979205498991808
-1.75745545006646,0.746201526735843,0.144878603892084,0,2,3.98480610694337,-0.254617692008163,0.635885930847969,1,4.1213154439658
-0.639619829898748,0.279077037786067,-0.909335306190533,0,2,2.11630815114427,0.581628893866515,0.749285176299991,1,3.05798588475167
-0.776166909934286,0.46404938204628,0.591884173719186,0,1,1.92809876409256,2.54059908984537,0.879005234805943,1,3.98673318616751
